,player_0,player_1,player_2,player_3,player_4,level_0,level_1,level_2,level_3,level_4,level_5,age,duration_ms,# tries,target
1078,0.017508547008547003,0.02865811965811966,0.00014134401709401713,0.0069871794871794865,1.9791209150326798,0.0014029914529914526,0.5637175732655266,0.018474358974358975,0.45029239766081874,7.0,1.0,18.0,247520.0,18,6
3259,0.017615384615384616,0.01905769230769231,0.0,0.007596153846153846,2.0191029411764707,0.004486538461538462,0.5013708821867983,0.016961538461538462,0.3631578947368421,5.0,1.0,27.0,174306.5,4,1
4578,0.023153846153846153,0.023019230769230774,0.0,0.008442948717948718,1.9729019607843137,,0.5136429950293081,0.02147435897435897,0.6491228070175438,7.0,1.0,19.0,195491.0,12,1
10744,0.01556923076923077,0.010376923076923079,0.0,0.00919,2.0839529411764706,0.0012107692307692305,0.6112260784502832,0.01712307692307693,0.26105263157894737,7.0,1.0,26.0,142026.6,10,9
9505,0.024115384615384615,0.031153846153846157,0.0,0.004192307692307692,1.9318823529411764,0.001680769230769231,0.5605599261514722,0.019076923076923078,0.42105263157894735,2.0,,14.0,203253.0,2,5
1618,0.03134615384615384,0.0275,1.857692307692308e-07,0.0035,1.9014705882352942,0.007961538461538461,0.8083244926358139,0.030230769230769228,0.9157894736842105,4.0,0.0,18.0,345241.0,1,9
8518,0.02323076923076923,0.016961538461538465,6.9845e-05,0.015019230769230774,2.0273970588235293,0.0013230769230769231,0.4245968871559591,0.015134615384615385,0.6157894736842106,11.0,1.0,24.0,281400.0,4,9
3955,0.024346153846153847,0.024807692307692312,0.014503084615384614,0.005646153846153847,2.00564705882353,0.0020615384615384614,0.610525252246915,0.020130769230769233,,2.0,1.0,,269679.8,5,9
9194,0.0225,0.031115384615384618,0.01346153846153846,0.010461538461538463,1.9952058823529413,0.004807692307692308,0.6803938588152089,0.017538461538461537,0.6210526315789474,7.0,1.0,14.0,213333.0,2,2
10339,0.013884615384615384,0.011615384615384614,0.03396153846153846,0.015230769230769232,2.293470588235294,0.002330769230769231,0.7604928746274279,0.019153846153846153,0.12631578947368421,9.0,,,200400.0,2,4
11137,0.023576923076923075,0.02773076923076923,6.153846153846154e-07,0.005,1.966705882352941,0.0009692307692307692,0.4957955020368049,0.029346153846153848,0.42105263157894735,1.0,1.0,14.0,212267.0,2,3
7367,0.01873076923076923,0.016576923076923076,0.03426923076923077,0.008384615384615384,2.1549117647058824,0.0013730769230769233,0.6512861492677147,0.03130769230769231,0.0,5.0,1.0,,138463.0,2,4
11961,0.02923076923076923,0.026100000000000005,1.0153846153846156e-08,0.007343846153846156,1.9724588235294116,0.0020446153846153847,0.48413680347933113,0.028146153846153845,0.6652631578947369,4.0,1.0,19.0,188198.6,10,3
8443,0.02203846153846153,0.014078321678321678,0.010052416083916084,0.005263286713286714,2.2236417112299467,0.0016853146853146852,0.5312789514577859,0.02739160839160839,0.10622009569377991,5.0,1.0,22.0,152307.45454545456,22,9
8015,0.02553846153846154,0.034692307692307696,1.3884615384615385e-05,0.0034230769230769236,1.8675294117647059,0.0011884615384615384,0.5685464056249799,0.03480769230769231,0.4105263157894737,6.0,,19.0,306947.0,2,3
8780,0.024423076923076922,0.03165384615384615,1.45e-05,0.0060384615384615386,1.8982352941176472,0.003923076923076923,0.9228448216475387,0.03157692307692307,0.631578947368421,5.0,,15.0,195467.0,2,8
8976,0.031769230769230765,0.02742307692307692,0.0,0.012730769230769231,1.8828529411764705,0.004961538461538462,0.4687682267627432,0.028846153846153848,0.7263157894736842,9.0,0.0,,226739.0,1,9
1364,0.028159919028340086,0.027637651821862355,0.005442999696356278,0.005915789473684209,1.9830247678018575,0.0028453441295546566,0.6113779233219653,0.02864372469635628,0.5146814404432131,1.0,1.0,,237394.4210526316,38,9
5378,0.02296153846153846,0.023480769230769232,0.00407738846153846,0.005865384615384616,2.1481176470588235,0.0013884615384615385,0.5209673789742953,0.034846153846153846,0.24736842105263157,7.0,1.0,27.0,124620.0,4,3
1386,0.033664529914529916,0.02319444444444444,9.252136752136752e-09,0.010126068376068378,1.9842483660130716,0.014683760683760684,0.505111275423065,0.022162393162393157,0.7134502923976608,,1.0,15.0,166043.33333333337,18,2
5738,0.02869230769230769,0.03315384615384615,0.001396153846153846,0.008653846153846154,1.9444117647058823,0.0029846153846153846,0.5603440753548908,0.02323076923076923,0.7052631578947368,8.0,1.0,,246970.0,2,5
3649,0.01962362637362637,0.004486703296703297,0.03276924010989011,0.004328021978021978,2.446487394957983,0.0021431318681318684,,0.014554945054945055,,11.0,1.0,29.0,218280.57142857145,14,5
8380,0.021711538461538463,0.026528846153846153,6.653846153846153e-08,0.006384615384615385,1.9342867647058823,0.005242307692307693,0.4335707692095728,0.021711538461538466,0.5236842105263158,0.0,1.0,,242097.75,4,9
2401,0.026615384615384617,0.028230769230769233,0.0,0.006307692307692307,1.973205882352941,0.0017884615384615385,0.5760736280844849,0.037038461538461534,0.45263157894736844,11.0,1.0,15.0,151667.0,2,3
8587,0.011510489510489509,0.007606643356643356,0.0007825448076923077,0.009253846153846152,2.25652807486631,0.0018473776223776224,0.5090909925921843,,0.2320574162679426,10.0,1.0,28.0,219030.9090909091,22,4
2947,0.013269230769230768,0.03130769230769231,1.8807692307692307e-07,0.015769230769230768,1.8529411764705883,0.001980769230769231,0.7014462003370947,0.017192307692307694,0.43157894736842106,5.0,1.0,14.0,211867.0,2,1
6560,0.027412087912087914,0.02426373626373626,0.0021248626373626374,0.006285714285714287,1.8527268907563026,0.004672527472527473,0.5755303926450646,0.035219780219780214,0.006015037593984962,8.0,1.0,28.0,187275.57142857145,7,3
5623,0.015302564102564104,0.00426051282051282,0.03377692307692308,0.004073333333333333,2.4832254901960784,0.0018687179487179488,0.4823331480996711,0.012666666666666668,0.18245614035087718,4.0,,29.0,244924.6,15,4
748,0.010403846153846154,0.006857692307692307,0.030134615384615388,0.004276923076923077,2.2844117647058826,0.001325,0.6068323665973189,0.004617307692307692,0.11578947368421053,11.0,1.0,29.0,551860.0,2,4
8547,0.015326923076923078,0.019942307692307697,1.3576923076923076e-07,0.014019230769230768,1.989794117647059,0.0015769230769230769,0.49284936829197723,0.013923076923076923,0.5684210526315789,6.0,1.0,,239326.5,4,8
7426,0.024722222222222225,0.02696581196581197,6.864132478632477e-05,0.00647094017094017,1.9875718954248365,0.0015679487179487176,0.578720479341854,0.02511965811965812,0.5497076023391813,4.0,1.0,14.0,270116.55555555556,18,3
9727,0.02183076923076923,0.028430769230769235,1.2400000000000002e-06,0.006172307692307691,1.9926588235294118,0.005007692307692309,0.4802303633182238,0.02663076923076923,0.30526315789473685,,1.0,20.0,345611.8,5,2
2970,0.028923076923076923,0.019076923076923078,2.6653846153846152e-05,0.007,2.0471176470588235,,0.4270722824614339,0.014730769230769231,0.4,1.0,1.0,,335493.0,2,9
5127,0.02588461538461538,0.029538461538461534,0.021207912087912083,0.006158241758241758,2.0013193277310926,0.0015500000000000002,0.46056261608541127,,0.35939849624060155,,1.0,15.0,270354.14285714284,7,9
8881,0.02617611336032389,0.014340080971659916,5.499028340080972e-05,0.0064791497975708505,2.1526145510835915,0.0017678137651821865,0.5846590753899394,0.01890688259109312,0.3429362880886426,7.0,1.0,16.0,308530.05263157893,19,9
1360,0.02498717948717949,0.01562820512820513,0.011873461538461538,0.004067948717948718,2.086029411764706,0.0015910256410256408,0.6157503723808954,0.010221794871794873,0.5228070175438595,6.0,0.0,,234933.33333333328,6,1
10503,0.028384615384615383,0.013634615384615384,0.00041346153846153844,0.0044057692307692305,2.116294117647059,,0.507348112224044,0.035403846153846154,0.35789473684210527,,1.0,26.0,188413.5,4,8
8850,0.01957692307692308,0.018557692307692306,2.173076923076923e-06,0.005923076923076923,1.9844264705882353,0.008846153846153847,0.37002567246708284,0.023134615384615385,0.6263157894736842,1.0,1.0,26.0,219008.5,4,2
10849,0.03202797202797203,0.019139860139860142,0.0,0.00576923076923077,2.025211229946524,0.0031496503496503503,0.5235312856315598,0.027611888111888108,0.5521531100478468,10.0,,17.0,242111.27272727274,11,9
10987,0.022166666666666668,0.01753205128205128,0.0,0.0038397435897435895,2.0711666666666666,0.0014307692307692307,0.5632083082655547,0.03305128205128205,0.34210526315789475,,1.0,,141657.66666666663,12,9
7530,0.035653846153846154,0.026846153846153846,0.0,0.003723076923076923,1.8874411764705883,0.006423076923076922,0.4408178448905361,0.018615384615384614,0.3684210526315789,2.0,1.0,15.0,307804.0,1,2
11397,0.018923076923076928,0.03611538461538461,7.538461538461538e-06,0.011692307692307693,1.8116470588235296,0.006076923076923077,0.6518785908157783,0.026653846153846153,0.6526315789473685,2.0,1.0,14.0,282547.0,2,2
7719,0.030994505494505494,0.027021978021978012,2.5239217032967028e-05,0.00886881868131868,1.9015178571428573,0.006104532967032968,0.5730333466517867,0.024623626373626376,0.793984962406015,11.0,1.0,17.0,273242.2857142857,28,2
7432,0.010528846153846156,0.0244375,0.008371775961538461,0.007592788461538462,2.1837132352941175,0.0020240384615384617,0.6491902150700595,0.017788461538461538,0.2618421052631579,7.0,1.0,15.0,320020.0,16,3
8679,0.01927692307692308,0.016163076923076922,0.011506284615384617,0.007942307692307691,2.206752941176471,0.0022469230769230773,0.6368480272614964,0.021338461538461542,0.37894736842105264,0.0,1.0,,218079.2,10,1
10530,0.021384615384615387,0.033661538461538465,8.76923076923077e-08,0.0050869230769230766,1.9933941176470589,0.0015684615384615385,0.5808921526754017,0.024707692307692306,0.3705263157894737,11.0,1.0,,276639.2,10,3
10020,0.02751282051282051,0.02235897435897436,5.997435897435898e-07,0.019641025641025642,1.9461568627450978,0.0066564102564102565,0.5604328650442647,0.0165,0.4385964912280701,10.0,1.0,14.0,328583.0,6,2
5479,0.02751398601398601,0.01847902097902098,1.4206293706293712e-07,0.0063791958041958035,2.0191016042780747,0.002192482517482518,0.4775709312020469,0.020269230769230765,0.49377990430622004,4.0,0.0,17.0,273198.8181818182,22,3
1069,0.0315,0.026269230769230767,0.004692307692307692,0.00976923076923077,1.9454117647058826,0.006,0.5144000036740561,,0.5052631578947369,7.0,1.0,14.0,154773.0,2,5
11861,0.02728846153846154,0.022807692307692307,0.0,0.005788461538461538,1.946279411764706,0.0017634615384615386,0.4360897939313778,0.02344230769230769,0.6578947368421053,7.0,1.0,20.0,227060.0,4,5
8951,0.014846153846153846,0.002838461538461539,0.03642307692307692,0.005961538461538462,2.3343823529411765,0.0016653846153846152,0.6544366523837736,0.006615384615384615,0.631578947368421,2.0,1.0,27.0,251200.0,2,4
3080,0.01571457489878542,0.030967611336032392,0.004522130566801615,0.00728076923076923,2.0014318885448916,0.0024301619433198386,0.574266814305711,0.013253846153846154,0.5080332409972299,4.0,1.0,,453479.31578947365,38,3
3812,0.022687499999999996,0.017798076923076923,0.0011374596153846154,0.008826442307692308,2.2379375,0.0016841346153846162,0.584534864496218,0.020173076923076926,0.5236842105263158,11.0,1.0,16.0,355763.25,16,3
1169,0.021730769230769227,0.0165,0.0,0.005,2.0351764705882354,0.001003846153846154,0.43951355497076827,0.01023076923076923,0.43157894736842106,9.0,1.0,16.0,262493.0,2,3
5705,0.02638461538461538,0.012596153846153847,3.911602564102565e-05,0.0033249999999999994,2.2363333333333335,0.0020346153846153847,0.5265129074183785,0.017878205128205128,0.4631578947368421,5.0,1.0,22.0,328990.83333333326,6,5
9093,0.0315,0.01646153846153846,5.8076923076923076e-05,0.008115384615384615,2.0553823529411765,0.012192307692307693,0.4036869153084141,0.017461538461538462,0.5684210526315789,,0.0,16.0,307440.0,1,9
1736,0.03207692307692308,0.027442307692307693,0.0,0.0033961538461538465,1.8779411764705882,0.002344230769230769,,0.019173076923076925,0.6,2.0,1.0,15.0,205613.5,4,2
5982,0.023737179487179485,0.021807692307692302,6.51519230769231e-05,0.004805128205128205,1.9843676470588236,0.004251923076923076,0.5598044483634377,0.01716025641025641,0.7035087719298245,11.0,1.0,19.0,204457.66666666663,12,6
12212,0.02634615384615385,0.031179487179487177,0.0,0.004292307692307693,1.924872549019608,0.007152564102564104,0.4501652559822053,0.028589743589743588,0.47719298245614045,2.0,1.0,15.0,482502.33333333326,3,9
3860,0.01946153846153846,0.029076923076923073,5.365384615384616e-06,0.007911538461538461,1.9486323529411766,0.00735,0.364050738714907,0.0195,0.6631578947368421,11.0,0.0,20.0,243663.0,2,9
10639,0.005538461538461539,0.010807692307692308,0.03438461538461539,0.0040384615384615385,2.1863823529411768,0.001426923076923077,0.3783910389771429,,0.5263157894736842,9.0,0.0,28.0,428253.0,2,7
2885,0.008076923076923077,0.032692307692307694,0.00023346153846153845,0.035076923076923075,1.8733529411764707,0.0022576923076923078,0.5574599413069536,0.014692307692307692,0.4631578947368421,7.0,1.0,18.0,380587.0,2,3
6544,0.02092948717948718,0.018962179487179483,0.01994842307692308,0.006099358974358974,2.1903039215686273,0.0020435897435897438,0.45200151860985954,0.022121794871794873,0.34035087719298246,,0.0,23.0,254488.83333333328,12,9
5302,0.02985384615384616,0.023876923076923077,0.000300515,0.004278076923076923,2.0719970588235297,0.0018626923076923078,0.550660641214643,0.031150000000000004,0.40210526315789474,0.0,1.0,,258286.6,10,5
3525,0.026076923076923074,0.033192307692307695,0.001530769230769231,0.0045769230769230765,2.0083823529411764,0.0014,0.5602246685312502,0.024615384615384615,,0.0,0.0,14.0,296987.0,2,4
32,0.028138009049773757,0.026201357466063342,6.2579185520362e-08,0.006153846153846153,1.9236418685121108,0.004760180995475113,0.6030922585206359,0.02180090497737556,0.7312693498452012,0.0,0.0,15.0,163177.41176470587,17,2
12409,0.02192307692307692,0.035653846153846154,0.0,0.005846153846153846,1.8242352941176472,0.0014692307692307691,0.5642799079648944,0.022269230769230767,0.47368421052631576,7.0,1.0,14.0,180267.0,2,6
1105,0.023884615384615386,0.010192307692307693,0.0,0.0037884615384615387,2.178294117647059,0.0013192307692307692,0.4593488654055469,0.007500000000000001,0.29473684210526313,4.0,1.0,21.0,303200.0,2,3
8375,0.021410256410256408,0.015961538461538465,0.00073,0.004256410256410257,2.1376274509803923,0.0013128205128205125,0.5207974538791144,0.019730769230769232,0.5859649122807017,4.0,,19.0,220986.66666666663,6,6
11077,0.02026923076923077,0.012423076923076922,6.461538461538461e-06,0.011384615384615385,2.3064117647058824,0.0012,0.41659662997203123,0.016884615384615383,0.4421052631578947,2.0,0.0,,219733.0,2,9
4703,0.02738461538461539,0.025692307692307688,0.0,0.00973076923076923,2.015470588235294,0.0014846153846153848,,0.008346153846153847,0.6736842105263158,,0.0,,123587.0,2,2
9786,0.02573076923076923,0.027307692307692307,0.0,0.005538461538461539,1.8718823529411763,0.005153846153846154,0.7993460180120603,0.034923076923076925,0.5684210526315789,10.0,1.0,,246364.0,1,9
6664,0.026326007326007324,0.025934065934065925,0.0015255404761904763,0.0037485347985347986,1.983390756302521,0.004185164835164838,0.6433149783613403,0.03582967032967032,,5.0,1.0,17.0,176419.04761904766,42,8
5747,0.016950226244343895,0.022574660633484157,0.0012504995022624434,0.006228054298642534,2.05669723183391,0.0012726244343891403,0.4735688133149954,0.0171289592760181,0.2755417956656346,7.0,1.0,15.0,239914.5294117647,17,6
5804,0.023564102564102567,0.021948717948717947,1.1089743589743589e-05,0.00462051282051282,1.9777647058823529,0.001655128205128205,0.433777434865874,0.023615384615384614,0.47719298245614045,11.0,0.0,20.0,272675.66666666674,6,8
3915,0.025800000000000003,0.02786923076923077,0.0,0.005024615384615385,1.9224235294117644,0.0025,0.5639079097835522,0.022592307692307693,0.5894736842105263,11.0,1.0,16.0,226505.8,5,2
3846,0.02667628205128205,0.015711538461538457,4.483974358974358e-08,0.004226923076923079,2.1381507352941176,0.002455929487179487,0.5677428972075643,0.024966346153846155,0.40657894736842104,1.0,0.0,19.0,303595.0,24,9
4734,0.021256410256410254,0.014525641025641025,4.1282051282051294e-05,0.004123076923076923,2.0889607843137252,0.0011487179487179487,0.3775934626294912,,0.3228070175438597,2.0,1.0,25.0,277093.33333333326,3,2
9760,0.029559440559440556,0.024979020979020987,1.0402097902097903e-07,0.01049685314685315,1.9715026737967913,0.010923076923076923,0.553306170368487,0.020236013986013983,0.41818181818181815,6.0,1.0,14.0,283837.7272727273,22,2
5345,0.012576923076923078,0.0011134615384615384,0.03471153846153846,0.0045769230769230765,2.552,0.0013923076923076925,0.3815185792425016,0.004834615384615385,0.6631578947368421,7.0,1.0,29.0,188914.5,4,4
8012,0.02465384615384615,0.00923076923076923,0.03330769230769231,0.009000000000000001,2.3266764705882355,0.0018076923076923077,0.4547562952655194,0.012307692307692308,0.6631578947368421,8.0,1.0,29.0,252121.0,2,9
7957,0.0245,0.03146153846153846,0.034076923076923074,0.002703846153846154,1.9758235294117645,0.0013,0.449993800030311,0.03073076923076923,0.4842105263157895,,0.0,,238853.0,2,8
1823,0.014116758241758242,0.006585164835164837,0.024210255013736266,0.005109615384615383,2.28578256302521,0.0017748626373626372,0.4706375668300965,0.007231868131868126,0.019548872180451125,0.0,,,359505.0357142857,28,4
11053,0.020884615384615383,0.02707692307692307,0.012282051282051286,0.010969230769230775,2.092843137254902,0.0011089743589743587,0.6334378908468549,0.029794871794871794,0.4035087719298246,0.0,1.0,,236800.0,6,3
11220,0.021384615384615387,0.025307692307692305,0.0,0.004346153846153846,1.9433823529411764,0.0010192307692307692,0.3698350808062716,0.03026923076923077,0.7368421052631579,0.0,1.0,16.0,203653.0,2,8
4295,0.02293881118881119,0.019646853146853147,3.1818181818181817e-09,0.008765384615384616,1.943356951871658,0.0017631118881118884,0.5787642479269764,0.024218531468531472,0.7339712918660288,0.0,1.0,20.0,215565.31818181818,22,8
8627,0.030992673992673993,0.02565018315018315,0.003183051831501832,0.004519413919413918,1.952261904761905,0.005543223443223442,0.5242294159366121,0.01091245421245421,0.6395989974937343,1.0,1.0,14.0,184093.52380952387,21,1
9177,0.022096153846153845,0.018423076923076924,8.769230769230769e-07,0.0039019230769230767,1.9433382352941175,0.0012884615384615385,0.5476088783565947,0.008980769230769231,0.4842105263157895,10.0,1.0,23.0,240160.0,4,3
8230,0.031615384615384615,0.026615384615384617,0.029038461538461537,0.0026769230769230767,2.001205882352941,0.001426923076923077,0.5786684302136005,0.009038461538461539,0.5263157894736842,3.0,0.0,14.0,342857.0,2,6
3903,0.02221794871794872,0.03397435897435897,0.0014453846153846155,0.004119230769230769,1.891372549019608,0.014179487179487181,0.7307253658364831,0.028128205128205127,0.44912280701754376,,1.0,18.0,190377.66666666663,3,1
10178,0.026653846153846153,0.02312820512820513,3.666666666666668e-07,0.01562820512820513,2.064166666666667,0.012333333333333335,0.5700236823533555,0.02085897435897436,0.42105263157894735,4.0,1.0,14.0,249475.66666666663,6,2
9935,0.015384615384615385,0.012,0.01076923076923077,0.009615384615384616,2.275764705882353,0.0060384615384615386,0.350004362941633,0.016923076923076923,0.4421052631578947,0.0,1.0,29.0,271973.0,1,4
11314,0.023115384615384614,0.027192307692307696,0.00034961538461538463,0.004269230769230769,1.9072058823529412,0.0013538461538461538,0.5509660471289548,0.013807692307692307,0.45263157894736844,4.0,1.0,,317040.0,2,6
10990,0.011064102564102563,0.02974358974358974,0.0007779054700854702,0.015935897435897434,1.9450555555555558,0.005225641025641025,0.6107266109332765,0.008863247863247862,0.4795321637426902,9.0,0.0,16.0,366060.77777777775,18,6
567,0.015282051282051281,0.017038461538461544,6.987179487179487e-05,0.006553846153846154,2.123382352941176,0.001378205128205128,0.7024443189141939,0.011435897435897433,0.5368421052631579,9.0,1.0,22.0,300275.66666666674,6,5
10781,0.018384615384615385,0.03673076923076923,6.115384615384616e-08,0.01776923076923077,1.8486764705882353,0.0017461538461538463,0.4538974846493343,0.020961538461538462,0.5052631578947369,6.0,1.0,14.0,145213.0,2,6
11690,0.0235934065934066,0.019857142857142854,0.00048063626373626384,0.003305494505494507,1.9982521008403362,0.006454945054945054,0.5028306634098784,0.020752747252747252,0.48270676691729314,5.0,0.0,22.0,230459.1428571429,7,9
3727,0.01625,0.0008711538461538462,0.03609615384615385,0.0038903846153846154,2.499235294117647,0.0014576923076923078,0.3147908313929724,0.011346153846153848,0.6789473684210526,11.0,1.0,29.0,166531.5,4,4
1348,0.018269230769230767,0.0060384615384615386,0.0013384615384615384,0.0029846153846153846,2.3253823529411766,0.002180769230769231,0.7771730893760077,0.01996153846153846,0.4421052631578947,10.0,1.0,,183066.0,2,8
5634,0.013061538461538461,0.015838461538461544,1.493846153846154e-07,0.010253846153846153,2.101323529411765,,0.6291444501086142,0.008961538461538462,0.43999999999999995,9.0,0.0,25.0,287447.8,5,4
6240,0.02053846153846154,0.03265384615384616,8.884615384615384e-05,0.014576923076923078,1.9749411764705882,0.0013846153846153847,0.5829854461452263,0.010807692307692308,0.6210526315789474,11.0,1.0,14.0,204322.0,1,8
6891,0.03304774535809018,0.025750663129973466,6.480368700265252e-05,0.006545490716180372,1.9348458417849899,0.008948806366047743,0.458049959878357,0.026135278514588856,0.4649727767695101,1.0,1.0,15.0,270462.4827586207,29,9
3350,0.021269230769230766,0.031089743589743594,1.9102564102564102e-08,0.0036435897435897436,1.8606960784313724,0.0021935897435897433,0.4381970181972937,0.014025641025641026,0.7333333333333334,6.0,1.0,18.0,214522.0,6,6
883,0.028368131868131863,0.019269230769230775,0.009331532967032968,0.005048901098901101,2.115626050420168,0.004197802197802197,0.5888888670195073,0.010770879120879122,0.6601503759398496,7.0,0.0,19.0,159728.2857142857,14,1
6410,0.02778787878787879,0.026841491841491847,9.198135198135199e-08,0.014177272727272731,1.9337682709447417,0.009837995337995335,0.5272656018305706,0.018571095571095566,0.5014354066985646,1.0,1.0,14.0,304816.2121212121,33,2
6451,0.0045769230769230765,0.0042250000000000005,0.019634615384615382,0.005615384615384615,2.5159558823529413,0.0017403846153846154,0.5503873832913113,0.002371153846153846,0.4473684210526316,7.0,0.0,29.0,119373.5,2,7
6801,0.03438461538461539,0.02773076923076923,0.0,0.005923076923076923,1.9361470588235292,0.009923076923076923,0.495827650027785,0.015076923076923078,0.6947368421052632,4.0,0.0,16.0,335737.0,1,9
3352,0.026576923076923074,0.014653846153846154,0.0,0.004192307692307692,2.1549705882352943,0.009038461538461539,0.5048061246515387,0.014,0.6421052631578947,2.0,0.0,23.0,240091.0,2,9
4597,0.027876923076923077,0.027887692307692318,2.6184615384615386e-08,0.0068467692307692335,1.9705164705882354,0.011464000000000002,0.49759597323450117,0.018913846153846156,,5.0,0.0,,272547.4,25,2
3830,0.030000000000000002,0.029346153846153848,0.003734615384615385,0.0035807692307692307,2.0041176470588233,0.0014076923076923077,0.5509706396990948,0.03719230769230769,0.5473684210526316,10.0,0.0,17.0,264093.0,2,9
4196,0.014192307692307692,0.02358974358974359,0.029192307692307688,0.004962820512820513,2.0894901960784313,0.0025846153846153844,0.5873529803483925,0.02035897435897436,0.29824561403508765,2.0,1.0,15.0,433937.66666666674,6,9
7050,0.020701923076923076,0.02109615384615385,0.006310029807692307,0.004787980769230769,2.0149411764705882,0.0012341346153846152,0.5543829193131353,0.01967307692307692,0.46578947368421053,7.0,,17.0,181268.5,16,3
4265,0.006269230769230769,0.0007653846153846155,0.0040384615384615385,0.0031346153846153846,2.8261764705882353,0.001619230769230769,0.6055257803924811,0.0011923076923076924,0.3263157894736842,7.0,0.0,,501467.0,1,4
10747,0.02157692307692308,0.03142307692307693,0.0,0.011653846153846154,1.9020882352941177,0.001426923076923077,0.6072801421859715,0.014076923076923077,0.37894736842105264,9.0,1.0,,179800.0,2,5
3688,0.02158974358974359,0.015435897435897437,0.0,0.004938461538461538,2.0145098039215688,0.0011371794871794872,0.4617492487320679,,0.5403508771929826,7.0,1.0,,266032.33333333326,6,5
3994,0.012756410256410259,0.009467948717948716,6.733333333333335e-06,0.004072435897435897,2.163450980392157,0.001341025641025641,0.4930422562378586,0.006298717948717948,0.5298245614035089,8.0,1.0,25.0,267126.16666666674,12,4
7970,0.009903846153846152,0.021115384615384612,5.1141025641025636e-05,0.008445512820512818,2.0604411764705883,0.0014294871794871791,0.6720330848752887,0.015012820512820515,0.5087719298245615,9.0,1.0,,228082.16666666663,12,5
6131,0.028280219780219776,0.03348351648351648,6.0879120879120886e-06,0.0060967032967032975,1.8908235294117646,0.001837912087912088,0.4842976746505218,0.019302197802197805,0.655639097744361,7.0,0.0,16.0,220114.2857142857,7,9
996,0.02120562130177515,0.006450710059171595,0.018379918639053253,0.005708727810650889,2.464264705882353,0.002027071005917159,0.4785998596086634,0.01625443786982249,0.14412955465587046,,1.0,,275448.65384615393,26,9
4213,0.03217307692307692,0.02425,0.026634615384615385,0.003080769230769231,1.9991176470588234,0.0017692307692307693,,0.02076923076923077,0.48947368421052634,10.0,1.0,14.0,315826.5,4,9
7580,0.02732692307692308,0.03548076923076923,0.0,0.008788461538461538,1.8387647058823529,,0.6246928718718856,0.027942307692307693,0.6894736842105263,,1.0,14.0,209029.5,4,5
6970,0.018769230769230767,0.033576923076923074,1.8576923076923075e-05,0.011000000000000001,1.9715000000000003,0.0018499999999999999,0.46980614761438944,0.016538461538461537,0.23157894736842105,2.0,0.0,,243680.0,2,3
6012,0.02026923076923077,0.03355769230769231,0.0006655769230769231,0.012000000000000004,1.9274411764705883,0.0025134615384615386,0.5881773466885273,0.01846153846153846,0.5789473684210527,7.0,0.0,14.0,209387.0,4,5
8893,0.01857692307692308,0.02566153846153846,4.617607692307693e-05,0.007966153846153849,1.9810058823529408,0.0017207692307692314,0.5608042508829216,0.025576923076923077,0.4821052631578947,9.0,1.0,16.0,194333.2,10,3
9965,0.015307692307692309,0.01903846153846154,0.0003523076923076923,0.0045000000000000005,1.964323529411765,0.001003846153846154,0.3170985978883363,0.006192307692307692,0.0,2.0,,21.0,169365.0,2,2
5734,0.025666666666666664,0.029256410256410258,2.0650384615384616e-05,0.007064102564102563,2.0595686274509806,,0.5786179119420601,0.02578205128205128,0.5684210526315789,5.0,1.0,14.0,221880.0,6,3
717,0.018076923076923077,0.01676923076923077,0.010115384615384616,0.011307692307692307,2.0655294117647056,0.00135,0.37646215951833134,0.001496153846153846,0.6842105263157895,0.0,1.0,24.0,248056.0,1,9
8974,0.02553846153846154,0.02619230769230769,0.0008923076923076922,0.008653846153846154,1.9840588235294117,,0.44778018122281776,0.02323076923076923,0.5263157894736842,,1.0,21.0,193000.0,2,4
10632,0.027115384615384614,0.030153846153846156,0.0,0.006461538461538462,1.9552058823529412,0.010423076923076924,0.7349719623592952,0.0145,0.6842105263157895,2.0,1.0,14.0,264853.0,2,9
4864,0.02786538461538461,0.023663461538461536,1.403846153846154e-07,0.007951923076923077,1.9156176470588235,0.008665384615384615,,0.014846153846153846,0.8342105263157895,7.0,1.0,15.0,208440.0,4,2
3060,0.0095,0.03446153846153846,0.0007674159615384615,0.010211538461538463,2.138470588235294,0.0019096153846153846,0.6464409877699859,0.015846153846153847,0.2789473684210526,6.0,1.0,,183413.0,4,1
11211,0.01956923076923077,0.01563076923076923,0.0015964830769230778,0.004760000000000001,2.129576470588235,0.001291538461538462,0.6186127682635033,0.016215384615384614,0.38526315789473686,2.0,1.0,20.0,250740.8,10,8
9780,0.027144230769230764,0.025036538461538468,0.0013364122692307693,0.004608269230769231,1.9990499999999998,0.0012521153846153852,0.4728250735959366,0.025213461538461546,0.511578947368421,9.0,1.0,19.0,266148.6,40,9
9613,0.026500000000000003,0.03215384615384615,0.0,0.01023076923076923,1.9333529411764705,0.01026923076923077,0.7537463890917274,0.02688461538461539,0.3684210526315789,2.0,1.0,21.0,327373.0,1,2
5375,0.02528846153846154,0.019812499999999997,9.096153846153845e-08,0.010682692307692306,2.0839742647058825,0.0016677884615384614,0.49843565579605315,0.02094711538461538,0.43026315789473685,7.0,1.0,,184460.0,16,3
